"Subjects";"phase";"encodage";"catego";"img";"RT_raw";"RespKey_raw";"Resp_raw"
13;"testing";"New";"object";"agraffeuse";569.26416015625;"l";1
13;"testing";"New";"object";"ambulance";493.318084716797;"l";1
13;"testing";"New";"object";"batterie";540.261047363281;"l";1
13;"testing";"New";"object";"guitarelec";648.202209472656;"l";1
13;"testing";"New";"object";"marteau";545.662902832031;"l";1
13;"testing";"New";"object";"saxophone";550.523071289062;"l";1
13;"testing";"New";"object";"sifflet";538.100952148438;"l";1
13;"testing";"New";"object";"canette";677.677856445312;"l";1
13;"testing";"New";"object";"flute";417.346008300781;"l";1
13;"testing";"New";"object";"gong";614.310974121094;"l";1
13;"testing";"New";"object";"imprimante";591.799011230469;"l";1
13;"testing";"New";"object";"moto";447.953948974609;"l";1
13;"testing";"New";"object";"piano";610.126037597656;"l";1
13;"testing";"New";"object";"tondeuse";574.974060058594;"l";1
13;"testing";"New";"object";"aspirateur";543.691162109375;"l";1
13;"testing";"New";"object";"ciseaux";565.118103027344;"l";1
13;"testing";"New";"object";"cloche";589.986083984375;"l";1
13;"testing";"New";"object";"cornemuse";501.107940673828;"l";1
13;"testing";"New";"object";"harpe";594.200134277344;"l";1
13;"testing";"New";"object";"helicoptere";604.758972167969;"l";1
13;"testing";"New";"object";"telephone";505.780944824219;"l";1
14;"testing";"V";"animal";"chevre";491.850128173828;"l";1
14;"testing";"V";"animal";"chimpanze";535.999084472656;"l";1
14;"testing";"V";"animal";"crocodile";394.562957763672;"l";1
14;"testing";"V";"animal";"dinde";450.849060058594;"l";1
14;"testing";"V";"animal";"mouette";495.497955322266;"l";1
14;"testing";"V";"animal";"otarie";378.726013183594;"l";1
14;"testing";"V";"animal";"tigre";349.231964111328;"l";1
14;"testing";"VA";"animal";"cerf";476.322875976562;"l";1
14;"testing";"VA";"animal";"cheval";502.342926025391;"l";1
14;"testing";"VA";"animal";"corbeau";474.844940185547;"l";1
14;"testing";"VA";"animal";"hippopotame";417.768951416016;"l";1
14;"testing";"VA";"animal";"mouche";541.59619140625;"l";1
14;"testing";"VA";"animal";"ours";561.276916503906;"l";1
14;"testing";"VA";"animal";"poussin";483.227966308594;"l";1
14;"testing";"VI";"animal";"chat";485.914947509766;"l";1
14;"testing";"VI";"animal";"coq";350.966918945312;"l";1
14;"testing";"VI";"animal";"grillon";512.941101074219;"l";1
14;"testing";"VI";"animal";"lion";483.175994873047;"l";1
14;"testing";"VI";"animal";"panda";391.076080322266;"l";1
14;"testing";"VI";"animal";"perroquet";414.202941894531;"l";1
14;"testing";"VI";"animal";"vache";445.349945068359;"l";1
14;"testing";"New";"animal";"aigle";348.742950439453;"s";0
14;"testing";"New";"animal";"baleine";399.905914306641;"l";1
14;"testing";"New";"animal";"chameau";499.969970703125;"l";1
14;"testing";"New";"animal";"chien";480.648040771484;"l";1
14;"testing";"New";"animal";"cochon";432.289123535156;"l";1
14;"testing";"New";"animal";"elephant";353.792907714844;"l";1
14;"testing";"New";"animal";"poule";419.714935302734;"l";1
14;"testing";"New";"animal";"abeille";515.188232421875;"l";1
14;"testing";"New";"animal";"ane";431.543823242188;"l";1
14;"testing";"New";"animal";"canari";454.900024414062;"l";1
14;"testing";"New";"animal";"chouette";370.321044921875;"l";1
14;"testing";"New";"animal";"cochondinde";482.100006103516;"l";1
14;"testing";"New";"animal";"grenouille";330.920928955078;"l";1
14;"testing";"New";"animal";"mouton";496.261840820312;"l";1
14;"testing";"New";"animal";"canard";526.943237304688;"l";1
14;"testing";"New";"animal";"dauphin";413.780914306641;"l";1
14;"testing";"New";"animal";"loup";415.496124267578;"l";1
14;"testing";"New";"animal";"moustique";399.588104248047;"l";1
14;"testing";"New";"animal";"pigeon";400.988098144531;"l";1
14;"testing";"New";"animal";"pivert";354.739898681641;"l";1
14;"testing";"New";"animal";"serpent";463.572967529297;"l";1
14;"testing";"V";"object";"carabine";383.288848876953;"s";1
14;"testing";"V";"object";"guitare";411.242950439453;"s";1
14;"testing";"V";"object";"scie";399.808898925781;"s";1
14;"testing";"V";"object";"sechecheveux";584.498901367188;"s";1
14;"testing";"V";"object";"tronconneuse";481.580963134766;"s";1
14;"testing";"V";"object";"train";572.963012695312;"s";1
14;"testing";"V";"object";"triangle";484.446990966797;"s";1
14;"testing";"VA";"object";"allumette";763.510925292969;"s";1
14;"testing";"VA";"object";"balai";476.986877441406;"s";1
14;"testing";"VA";"object";"perceuse";463.474029541016;"s";1
14;"testing";"VA";"object";"police";497.761016845703;"s";1
14;"testing";"VA";"object";"reveil";514.29296875;"s";1
14;"testing";"VA";"object";"trompette";436.378967285156;"s";1
14;"testing";"VA";"object";"xylophone";430.330047607422;"s";1
14;"testing";"VI";"object";"harmonica";652.494934082031;"s";1
14;"testing";"VI";"object";"machinecrire";484.872100830078;"s";1
14;"testing";"VI";"object";"machinelaver";927.749145507812;"s";1
14;"testing";"VI";"object";"maracas";556.736938476562;"s";1
14;"testing";"VI";"object";"marteaupiqueur";420.127166748047;"s";1
14;"testing";"VI";"object";"ventilateur";586.942199707031;"s";1
14;"testing";"VI";"object";"violon";534.677978515625;"s";1
14;"testing";"New";"object";"agraffeuse";439.293853759766;"s";1
14;"testing";"New";"object";"ambulance";425.425048828125;"s";1
14;"testing";"New";"object";"batterie";454.216949462891;"s";1
14;"testing";"New";"object";"guitarelec";739.408020019531;"s";1
14;"testing";"New";"object";"marteau";504.146087646484;"s";1
14;"testing";"New";"object";"saxophone";476.732971191406;"s";1
14;"testing";"New";"object";"sifflet";472.262847900391;"s";1
14;"testing";"New";"object";"canette";554.583068847656;"s";1
14;"testing";"New";"object";"flute";431.839935302734;"s";1
14;"testing";"New";"object";"gong";500.481842041016;"s";1
14;"testing";"New";"object";"imprimante";490.437042236328;"s";1
14;"testing";"New";"object";"moto";475.295074462891;"s";1
14;"testing";"New";"object";"piano";510.596038818359;"s";1
14;"testing";"New";"object";"tondeuse";454.6201171875;"s";1
14;"testing";"New";"object";"aspirateur";582.581970214844;"s";1
14;"testing";"New";"object";"ciseaux";455.4140625;"s";1
14;"testing";"New";"object";"cloche";502.427093505859;"s";1
14;"testing";"New";"object";"cornemuse";460.947021484375;"s";1
14;"testing";"New";"object";"harpe";561.328857421875;"s";1
14;"testing";"New";"object";"helicoptere";571.322937011719;"s";1
14;"testing";"New";"object";"telephone";535.780883789062;"s";1
15;"testing";"V";"animal";"cerf";564.878967285156;"l";1
15;"testing";"V";"animal";"cheval";663.888000488281;"l";1
15;"testing";"V";"animal";"corbeau";672.583129882812;"l";1
15;"testing";"V";"animal";"hippopotame";635.867858886719;"l";1
15;"testing";"V";"animal";"mouche";564.7880859375;"l";1
15;"testing";"V";"animal";"ours";446.77685546875;"l";1
15;"testing";"V";"animal";"poussin";488.764038085938;"l";1
15;"testing";"VA";"animal";"chat";540.47607421875;"l";1
15;"testing";"VA";"animal";"coq";668.925048828125;"l";1
15;"testing";"VA";"animal";"grillon";445.796020507812;"l";1
15;"testing";"VA";"animal";"lion";411.757934570312;"l";1
15;"testing";"VA";"animal";"panda";570.290100097656;"l";1
15;"testing";"VA";"animal";"perroquet";581.3798828125;"l";1
15;"testing";"VA";"animal";"vache";496.829040527344;"l";1
15;"testing";"VI";"animal";"chevre";548.010131835938;"l";1
15;"testing";"VI";"animal";"chimpanze";528.150085449219;"l";1
15;"testing";"VI";"animal";"crocodile";627.047058105469;"l";1
15;"testing";"VI";"animal";"dinde";514.526123046875;"l";1
15;"testing";"VI";"animal";"mouette";506.963958740234;"l";1
15;"testing";"VI";"animal";"otarie";540.680908203125;"l";1
15;"testing";"VI";"animal";"tigre";445.230010986328;"l";1
15;"testing";"New";"animal";"aigle";529.35791015625;"l";1
15;"testing";"New";"animal";"baleine";777.255065917969;"l";1
15;"testing";"New";"animal";"chameau";508.172027587891;"l";1
15;"testing";"New";"animal";"chien";604.302856445312;"l";1
15;"testing";"New";"animal";"cochon";565.301879882812;"l";1
15;"testing";"New";"animal";"elephant";1041.80981445312;"s";0
15;"testing";"New";"animal";"poule";533.075805664062;"l";1
15;"testing";"New";"animal";"abeille";441.998016357422;"l";1
15;"testing";"New";"animal";"ane";380.682952880859;"l";1
15;"testing";"New";"animal";"canari";549.327880859375;"l";1
15;"testing";"New";"animal";"chouette";582.819946289062;"l";1
15;"testing";"New";"animal";"cochondinde";575.367919921875;"l";1
15;"testing";"New";"animal";"grenouille";495.917785644531;"l";1
15;"testing";"New";"animal";"mouton";546.804931640625;"l";1
15;"testing";"New";"animal";"canard";673.37109375;"l";1
15;"testing";"New";"animal";"dauphin";469.378936767578;"l";1
15;"testing";"New";"animal";"loup";574.671020507812;"l";1
15;"testing";"New";"animal";"moustique";480.776062011719;"l";1
15;"testing";"New";"animal";"pigeon";538.136962890625;"l";1
15;"testing";"New";"animal";"pivert";491.889007568359;"l";1
15;"testing";"New";"animal";"serpent";599.576965332031;"l";1
15;"testing";"V";"object";"allumette";724.437927246094;"s";1
15;"testing";"V";"object";"balai";560.9130859375;"s";1
15;"testing";"V";"object";"perceuse";612.537170410156;"s";1
15;"testing";"V";"object";"police";623.857971191406;"s";1
15;"testing";"V";"object";"reveil";463.832153320312;"s";1
15;"testing";"V";"object";"trompette";477.781066894531;"s";1
15;"testing";"V";"object";"xylophone";596.391174316406;"s";1
15;"testing";"VA";"object";"harmonica";529.865966796875;"s";1
15;"testing";"VA";"object";"machinecrire";641.85693359375;"s";1
15;"testing";"VA";"object";"machinelaver";521.005126953125;"s";1
15;"testing";"VA";"object";"maracas";497.920989990234;"s";1
15;"testing";"VA";"object";"marteaupiqueur";500.032897949219;"s";1
15;"testing";"VA";"object";"ventilateur";568.248962402344;"s";1
15;"testing";"VA";"object";"violon";448.256011962891;"s";1
15;"testing";"VI";"object";"carabine";703.691955566406;"s";1
15;"testing";"VI";"object";"guitare";469.947113037109;"s";1
15;"testing";"VI";"object";"scie";627.602111816406;"s";1
15;"testing";"VI";"object";"sechecheveux";631.293029785156;"s";1
15;"testing";"VI";"object";"tronconneuse";530.224792480469;"s";1
15;"testing";"VI";"object";"train";538.517944335938;"s";1
15;"testing";"VI";"object";"triangle";569.688110351562;"s";1
15;"testing";"New";"object";"agraffeuse";537.899963378906;"s";1
15;"testing";"New";"object";"ambulance";818.31884765625;"s";1
15;"testing";"New";"object";"batterie";553.786987304688;"s";1
15;"testing";"New";"object";"guitarelec";509.637115478516;"s";1
15;"testing";"New";"object";"marteau";543.278930664062;"s";1
15;"testing";"New";"object";"saxophone";526.014099121094;"s";1
15;"testing";"New";"object";"sifflet";652.319885253906;"s";1
15;"testing";"New";"object";"canette";657.137878417969;"s";1
15;"testing";"New";"object";"flute";519.419189453125;"s";1
15;"testing";"New";"object";"gong";597.414001464844;"s";1
15;"testing";"New";"object";"imprimante";590.902099609375;"s";1
15;"testing";"New";"object";"moto";661.175964355469;"s";1
15;"testing";"New";"object";"piano";451.31396484375;"s";1
15;"testing";"New";"object";"tondeuse";542.493103027344;"s";1
15;"testing";"New";"object";"aspirateur";517.570007324219;"s";1
15;"testing";"New";"object";"ciseaux";568.189880371094;"s";1
15;"testing";"New";"object";"cloche";604.189147949219;"s";1
15;"testing";"New";"object";"cornemuse";537.715942382812;"s";1
15;"testing";"New";"object";"harpe";672.511108398438;"s";1
15;"testing";"New";"object";"helicoptere";497.560974121094;"l";0
15;"testing";"New";"object";"telephone";608.688842773438;"s";1
16;"testing";"V";"animal";"aigle";689.18994140625;"s";1
16;"testing";"V";"animal";"baleine";514.998168945312;"s";1
16;"testing";"V";"animal";"chameau";562.181945800781;"s";1
16;"testing";"V";"animal";"chien";1467.17614746094;"s";1
16;"testing";"V";"animal";"cochon";566.358825683594;"s";1
16;"testing";"V";"animal";"elephant";726.843139648438;"s";1
16;"testing";"V";"animal";"poule";537.256958007812;"s";1
16;"testing";"VA";"animal";"abeille";597.381103515625;"s";1
16;"testing";"VA";"animal";"ane";583.556884765625;"s";1
16;"testing";"VA";"animal";"canari";594.924926757812;"s";1
16;"testing";"VA";"animal";"chouette";657.655944824219;"s";1
16;"testing";"VA";"animal";"cochondinde";909.846069335938;"s";1
16;"testing";"VA";"animal";"grenouille";912.5068359375;"s";1
16;"testing";"VA";"animal";"mouton";762.932067871094;"s";1
16;"testing";"VI";"animal";"canard";499.994995117188;"s";1
16;"testing";"VI";"animal";"dauphin";544.508911132812;"s";1
16;"testing";"VI";"animal";"loup";612.583862304688;"s";1
16;"testing";"VI";"animal";"moustique";664.194091796875;"s";1
16;"testing";"VI";"animal";"pigeon";428.73193359375;"s";1
16;"testing";"VI";"animal";"pivert";918.931030273438;"s";1
16;"testing";"VI";"animal";"serpent";401.401031494141;"s";1
16;"testing";"New";"animal";"mouette";968.360900878906;"s";1
16;"testing";"New";"animal";"otarie";526.407958984375;"s";1
16;"testing";"New";"animal";"tigre";526.984924316406;"s";1
16;"testing";"New";"animal";"cerf";760.088928222656;"s";1
16;"testing";"New";"animal";"cheval";594.557983398438;"s";1
16;"testing";"New";"animal";"corbeau";498.638854980469;"s";1
16;"testing";"New";"animal";"hippopotame";585.98779296875;"s";1
16;"testing";"New";"animal";"mouche";1022.50408935547;"s";1
16;"testing";"New";"animal";"ours";652.502990722656;"s";1
16;"testing";"New";"animal";"poussin";529.858093261719;"s";1
16;"testing";"New";"animal";"chat";672.755004882812;"s";1
16;"testing";"New";"animal";"coq";561.001037597656;"s";1
16;"testing";"New";"animal";"grillon";689.185852050781;"s";1
16;"testing";"New";"animal";"lion";635.710021972656;"s";1
16;"testing";"New";"animal";"panda";952.790954589844;"s";1
16;"testing";"New";"animal";"perroquet";605.174072265625;"s";1
16;"testing";"New";"animal";"vache";504.081970214844;"s";1
16;"testing";"New";"animal";"chevre";669.359924316406;"s";1
16;"testing";"New";"animal";"chimpanze";517.010925292969;"s";1
16;"testing";"New";"animal";"crocodile";741.779113769531;"s";1
16;"testing";"New";"animal";"dinde";549.680969238281;"s";1
16;"testing";"V";"object";"agraffeuse";467.412963867188;"l";1
16;"testing";"V";"object";"ambulance";591.696044921875;"l";1
16;"testing";"V";"object";"batterie";564.010864257812;"l";1
16;"testing";"V";"object";"guitarelec";1209.53674316406;"l";1
16;"testing";"V";"object";"marteau";555.770141601562;"l";1
16;"testing";"V";"object";"saxophone";598.573913574219;"l";1
16;"testing";"V";"object";"sifflet";1029.369140625;"l";1
16;"testing";"VA";"object";"canette";635.343811035156;"l";1
16;"testing";"VA";"object";"flute";635.307067871094;"l";1
16;"testing";"VA";"object";"gong";537.420043945312;"l";1
16;"testing";"VA";"object";"imprimante";482.341064453125;"l";1
16;"testing";"VA";"object";"moto";541.702026367188;"l";1
16;"testing";"VA";"object";"piano";810.918823242188;"l";1
16;"testing";"VA";"object";"tondeuse";979.1669921875;"l";1
16;"testing";"VI";"object";"aspirateur";589.710021972656;"l";1
16;"testing";"VI";"object";"ciseaux";663.783081054688;"l";1
16;"testing";"VI";"object";"cloche";482.833862304688;"l";1
16;"testing";"VI";"object";"cornemuse";554.126953125;"l";1
16;"testing";"VI";"object";"harpe";569.15380859375;"l";1
16;"testing";"VI";"object";"helicoptere";751.349914550781;"l";1
16;"testing";"VI";"object";"telephone";513.948913574219;"l";1
16;"testing";"New";"object";"tronconneuse";501.56591796875;"l";1
16;"testing";"New";"object";"train";526.358154296875;"l";1
16;"testing";"New";"object";"triangle";485.391845703125;"l";1
16;"testing";"New";"object";"allumette";1079.04724121094;"l";1
16;"testing";"New";"object";"balai";523.025024414062;"l";1
16;"testing";"New";"object";"perceuse";588.613037109375;"l";1
16;"testing";"New";"object";"police";528.68603515625;"l";1
16;"testing";"New";"object";"reveil";494.868988037109;"l";1
16;"testing";"New";"object";"trompette";500.82421875;"l";1
16;"testing";"New";"object";"xylophone";473.276123046875;"l";1
16;"testing";"New";"object";"harmonica";503.405090332031;"l";1
16;"testing";"New";"object";"machinecrire";421.828033447266;"l";1
16;"testing";"New";"object";"machinelaver";518.03515625;"l";1
16;"testing";"New";"object";"maracas";523.39794921875;"l";1
16;"testing";"New";"object";"marteaupiqueur";718.523986816406;"l";1
16;"testing";"New";"object";"ventilateur";525.130981445312;"l";1
16;"testing";"New";"object";"violon";866.373046875;"l";1
16;"testing";"New";"object";"carabine";774.003051757812;"l";1
16;"testing";"New";"object";"guitare";660.668151855469;"l";1
16;"testing";"New";"object";"scie";577.610961914062;"l";1
16;"testing";"New";"object";"sechecheveux";628.406066894531;"l";1
17;"testing";"V";"animal";"abeille";416.876800537109;"s";1
17;"testing";"V";"animal";"ane";404.848083496094;"s";1
17;"testing";"V";"animal";"canari";415.494934082031;"s";1
17;"testing";"V";"animal";"chouette";417.113067626953;"s";1
17;"testing";"V";"animal";"cochondinde";414.809936523438;"s";1
17;"testing";"V";"animal";"grenouille";386.396881103516;"s";1
17;"testing";"V";"animal";"mouton";421.751037597656;"s";1
17;"testing";"VA";"animal";"canard";374.719146728516;"s";1
17;"testing";"VA";"animal";"dauphin";396.117919921875;"s";1
17;"testing";"VA";"animal";"loup";423.509124755859;"s";1
17;"testing";"VA";"animal";"moustique";556.164978027344;"s";1
17;"testing";"VA";"animal";"pigeon";422.936920166016;"s";1
17;"testing";"VA";"animal";"pivert";416.596893310547;"s";1
17;"testing";"VA";"animal";"serpent";554.369934082031;"s";1
17;"testing";"VI";"animal";"aigle";458.327056884766;"s";1
17;"testing";"VI";"animal";"baleine";436.427825927734;"s";1
17;"testing";"VI";"animal";"chameau";411.468017578125;"s";1
17;"testing";"VI";"animal";"chien";513.622985839844;"s";1
17;"testing";"VI";"animal";"cochon";454.358093261719;"s";1
17;"testing";"VI";"animal";"elephant";439.266906738281;"s";1
17;"testing";"VI";"animal";"poule";398.601043701172;"s";1
17;"testing";"New";"animal";"mouette";555.449951171875;"s";1
17;"testing";"New";"animal";"otarie";503.845916748047;"s";1
17;"testing";"New";"animal";"tigre";411.811828613281;"s";1
17;"testing";"New";"animal";"cerf";448.425994873047;"s";1
17;"testing";"New";"animal";"cheval";454.528106689453;"s";1
17;"testing";"New";"animal";"corbeau";423.908935546875;"s";1
17;"testing";"New";"animal";"hippopotame";479.765167236328;"s";1
17;"testing";"New";"animal";"mouche";527.747131347656;"s";1
17;"testing";"New";"animal";"ours";738.09912109375;"s";1
17;"testing";"New";"animal";"poussin";508.696075439453;"s";1
17;"testing";"New";"animal";"chat";522.163879394531;"s";1
17;"testing";"New";"animal";"coq";384.085906982422;"s";1
17;"testing";"New";"animal";"grillon";423.925872802734;"s";1
17;"testing";"New";"animal";"lion";364.851013183594;"s";1
17;"testing";"New";"animal";"panda";432.312957763672;"s";1
17;"testing";"New";"animal";"perroquet";569.262023925781;"s";1
17;"testing";"New";"animal";"vache";495.80908203125;"s";1
17;"testing";"New";"animal";"chevre";451.9150390625;"s";1
17;"testing";"New";"animal";"chimpanze";492.268096923828;"s";1
17;"testing";"New";"animal";"crocodile";523.176879882812;"s";1
17;"testing";"New";"animal";"dinde";530.005920410156;"s";1
17;"testing";"V";"object";"canette";380.618804931641;"l";1
17;"testing";"V";"object";"flute";447.905059814453;"l";1
17;"testing";"V";"object";"gong";443.708892822266;"l";1
17;"testing";"V";"object";"imprimante";451.415069580078;"l";1
17;"testing";"V";"object";"moto";397.938018798828;"l";1
17;"testing";"V";"object";"piano";455.358032226562;"l";1
17;"testing";"V";"object";"tondeuse";507.015930175781;"l";1
17;"testing";"VA";"object";"aspirateur";565.865051269531;"l";1
17;"testing";"VA";"object";"ciseaux";416.255950927734;"l";1
17;"testing";"VA";"object";"cloche";454.306854248047;"l";1
17;"testing";"VA";"object";"cornemuse";420.663818359375;"l";1
17;"testing";"VA";"object";"harpe";723.057983398438;"l";1
17;"testing";"VA";"object";"helicoptere";519.300964355469;"l";1
17;"testing";"VA";"object";"telephone";443.427093505859;"l";1
17;"testing";"VI";"object";"agraffeuse";479.496948242188;"l";1
17;"testing";"VI";"object";"ambulance";444.612976074219;"l";1
17;"testing";"VI";"object";"batterie";419.296020507812;"l";1
17;"testing";"VI";"object";"guitarelec";470.782043457031;"l";1
17;"testing";"VI";"object";"marteau";434.972991943359;"l";1
17;"testing";"VI";"object";"saxophone";497.490875244141;"l";1
17;"testing";"VI";"object";"sifflet";457.447998046875;"l";1
17;"testing";"New";"object";"tronconneuse";445.728057861328;"l";1
17;"testing";"New";"object";"train";463.145965576172;"l";1
17;"testing";"New";"object";"triangle";461.199035644531;"l";1
17;"testing";"New";"object";"allumette";357.630981445312;"l";1
17;"testing";"New";"object";"balai";451.654907226562;"l";1
17;"testing";"New";"object";"perceuse";489.817138671875;"l";1
17;"testing";"New";"object";"police";473.261840820312;"l";1
17;"testing";"New";"object";"reveil";490.154022216797;"l";1
17;"testing";"New";"object";"trompette";433.250915527344;"l";1
17;"testing";"New";"object";"xylophone";611.803039550781;"l";1
17;"testing";"New";"object";"harmonica";490.534790039062;"l";1
17;"testing";"New";"object";"machinecrire";505.714904785156;"l";1
17;"testing";"New";"object";"machinelaver";494.375946044922;"l";1
17;"testing";"New";"object";"maracas";711.296081542969;"l";1
17;"testing";"New";"object";"marteaupiqueur";432.988891601562;"l";1
17;"testing";"New";"object";"ventilateur";454.757934570312;"l";1
17;"testing";"New";"object";"violon";470.843780517578;"l";1
17;"testing";"New";"object";"carabine";489.936126708984;"l";1
17;"testing";"New";"object";"guitare";453.016998291016;"l";1
17;"testing";"New";"object";"scie";476.078979492188;"l";1
17;"testing";"New";"object";"sechecheveux";507.021911621094;"l";1
18;"testing";"V";"animal";"canard";491.379974365234;"s";0
18;"testing";"V";"animal";"dauphin";479.195129394531;"l";1
18;"testing";"V";"animal";"loup";461.9951171875;"l";1
18;"testing";"V";"animal";"moustique";441.729064941406;"l";1
18;"testing";"V";"animal";"pigeon";553.729797363281;"l";1
18;"testing";"V";"animal";"pivert";502.722991943359;"l";1
18;"testing";"V";"animal";"serpent";633.544921875;"l";1
18;"testing";"VA";"animal";"aigle";535.464050292969;"l";1
18;"testing";"VA";"animal";"baleine";564.256896972656;"l";1
18;"testing";"VA";"animal";"chameau";491.019012451172;"l";1
18;"testing";"VA";"animal";"chien";501.409057617188;"l";1
18;"testing";"VA";"animal";"cochon";389.400970458984;"l";1
18;"testing";"VA";"animal";"elephant";427.276123046875;"l";1
18;"testing";"VA";"animal";"poule";401.893127441406;"l";1
18;"testing";"VI";"animal";"abeille";499.557006835938;"l";1
18;"testing";"VI";"animal";"ane";550.31201171875;"l";1
18;"testing";"VI";"animal";"canari";770.262023925781;"l";1
18;"testing";"VI";"animal";"chouette";490.314971923828;"l";1
18;"testing";"VI";"animal";"cochondinde";493.206970214844;"l";1
18;"testing";"VI";"animal";"grenouille";1115.66186523438;"l";1
18;"testing";"VI";"animal";"mouton";450.976135253906;"l";1
18;"testing";"New";"animal";"mouette";574.385864257812;"l";1
18;"testing";"New";"animal";"otarie";617.44189453125;"l";1
18;"testing";"New";"animal";"tigre";587.53515625;"l";1
18;"testing";"New";"animal";"cerf";412.734985351562;"l";1
18;"testing";"New";"animal";"cheval";442.198028564453;"l";1
18;"testing";"New";"animal";"corbeau";536.452026367188;"l";1
18;"testing";"New";"animal";"hippopotame";462.708953857422;"l";1
18;"testing";"New";"animal";"mouche";590.86083984375;"l";1
18;"testing";"New";"animal";"ours";510.162109375;"l";1
18;"testing";"New";"animal";"poussin";623.755004882812;"l";1
18;"testing";"New";"animal";"chat";675.904968261719;"l";1
18;"testing";"New";"animal";"coq";522.292114257812;"l";1
18;"testing";"New";"animal";"grillon";637.280944824219;"l";1
18;"testing";"New";"animal";"lion";513.180969238281;"l";1
18;"testing";"New";"animal";"panda";391.993988037109;"l";1
18;"testing";"New";"animal";"perroquet";599.302062988281;"l";1
18;"testing";"New";"animal";"vache";604.998107910156;"l";1
18;"testing";"New";"animal";"chevre";530.474182128906;"l";1
18;"testing";"New";"animal";"chimpanze";466.991912841797;"l";1
18;"testing";"New";"animal";"crocodile";565.060852050781;"l";1
18;"testing";"New";"animal";"dinde";755.324096679688;"l";1
18;"testing";"V";"object";"aspirateur";592.613952636719;"s";1
18;"testing";"V";"object";"ciseaux";533.972045898438;"s";1
18;"testing";"V";"object";"cloche";559.444885253906;"s";1
18;"testing";"V";"object";"cornemuse";529.526000976562;"s";1
18;"testing";"V";"object";"harpe";-787.236938476562;"l";0
18;"testing";"V";"object";"helicoptere";606.8310546875;"s";1
18;"testing";"V";"object";"telephone";730.311889648438;"s";1
18;"testing";"VA";"object";"agraffeuse";838.911987304688;"s";1
18;"testing";"VA";"object";"ambulance";621.239929199219;"s";1
18;"testing";"VA";"object";"batterie";523.729064941406;"s";1
18;"testing";"VA";"object";"guitarelec";608.919860839844;"s";1
18;"testing";"VA";"object";"marteau";606.383056640625;"s";1
18;"testing";"VA";"object";"saxophone";644.3779296875;"s";1
18;"testing";"VA";"object";"sifflet";750.982971191406;"s";1
18;"testing";"VI";"object";"canette";511.873962402344;"s";1
18;"testing";"VI";"object";"flute";631.252990722656;"s";1
18;"testing";"VI";"object";"gong";592.7529296875;"s";1
18;"testing";"VI";"object";"imprimante";673.913940429688;"s";1
18;"testing";"VI";"object";"moto";675.419067382812;"s";1
18;"testing";"VI";"object";"piano";669.263122558594;"s";1
18;"testing";"VI";"object";"tondeuse";501.703979492188;"s";1
18;"testing";"New";"object";"tronconneuse";742.7158203125;"s";1
18;"testing";"New";"object";"train";531.244995117188;"s";1
18;"testing";"New";"object";"triangle";518.936157226562;"s";1
18;"testing";"New";"object";"allumette";1070.81884765625;"s";1
18;"testing";"New";"object";"balai";686.758972167969;"s";1
18;"testing";"New";"object";"perceuse";1145.31518554688;"s";1
18;"testing";"New";"object";"police";747.452026367188;"s";1
18;"testing";"New";"object";"reveil";610.073791503906;"s";1
18;"testing";"New";"object";"trompette";504.688018798828;"s";1
18;"testing";"New";"object";"xylophone";601.885070800781;"s";1
18;"testing";"New";"object";"harmonica";487.913146972656;"s";1
18;"testing";"New";"object";"machinecrire";600.029968261719;"s";1
18;"testing";"New";"object";"machinelaver";820.418823242188;"s";1
18;"testing";"New";"object";"maracas";904.114013671875;"s";1
18;"testing";"New";"object";"marteaupiqueur";482.253082275391;"s";1
18;"testing";"New";"object";"ventilateur";756.010986328125;"s";1
18;"testing";"New";"object";"violon";583.385009765625;"s";1
18;"testing";"New";"object";"carabine";702.444091796875;"s";1
18;"testing";"New";"object";"guitare";452.412841796875;"l";0
18;"testing";"New";"object";"scie";562.649963378906;"s";1
18;"testing";"New";"object";"sechecheveux";654.259948730469;"s";1
19;"testing";"V";"animal";"chat";460.755096435547;"l";1
19;"testing";"V";"animal";"coq";464.227905273438;"l";1
19;"testing";"V";"animal";"grillon";405.652038574219;"l";1
19;"testing";"V";"animal";"lion";329.922210693359;"l";1
19;"testing";"V";"animal";"panda";406.980987548828;"l";1
19;"testing";"V";"animal";"perroquet";370.154846191406;"l";1
19;"testing";"V";"animal";"vache";372.045043945312;"l";1
19;"testing";"VA";"animal";"chevre";413.558013916016;"l";1
19;"testing";"VA";"animal";"chimpanze";526.628967285156;"l";1
19;"testing";"VA";"animal";"crocodile";427.954925537109;"l";1
19;"testing";"VA";"animal";"dinde";355.93701171875;"l";1
19;"testing";"VA";"animal";"mouette";353.572143554688;"l";1
19;"testing";"VA";"animal";"otarie";442.31201171875;"l";1
19;"testing";"VA";"animal";"tigre";479.501007080078;"l";1
19;"testing";"VI";"animal";"cerf";531.295043945312;"l";1
19;"testing";"VI";"animal";"cheval";387.737030029297;"l";1
19;"testing";"VI";"animal";"corbeau";427.132843017578;"l";1
19;"testing";"VI";"animal";"hippopotame";442.40283203125;"l";1
19;"testing";"VI";"animal";"mouche";395.427001953125;"l";1
19;"testing";"VI";"animal";"ours";497.902862548828;"l";1
19;"testing";"VI";"animal";"poussin";400.650024414062;"l";1
